OWNER_ID,AGE,GENDER,CITY_ID,CITY_DISTRICT,BREED1,BREED1_MIX,BREED2,RACE_TYPE,DOGS_YEAR_OF_BIRTH,DOGS_COLOR,AGE_YEARS,BREED_REDUCED_Beagle,BREED_REDUCED_Berner Sennenhund,BREED_REDUCED_Bolonka Zwetna,BREED_REDUCED_Border Collie,BREED_REDUCED_Cairn Terrier,BREED_REDUCED_Chihuahua,BREED_REDUCED_Cocker Spaniel,BREED_REDUCED_Dachshund,BREED_REDUCED_Dackel,BREED_REDUCED_Deutscher Schäfer,BREED_REDUCED_Französische Bulldogge,BREED_REDUCED_Golden Retriever,BREED_REDUCED_Jack Russel Terrier,BREED_REDUCED_Labrador Retriever,BREED_REDUCED_Malteser,BREED_REDUCED_Mischling gross,BREED_REDUCED_Mischling klein,BREED_REDUCED_Mops,BREED_REDUCED_Other,BREED_REDUCED_Pekingese,BREED_REDUCED_Pinscher,BREED_REDUCED_Pudel,BREED_REDUCED_Schäfer,BREED_REDUCED_Shih Tzu,BREED_REDUCED_Terrier,BREED_REDUCED_West Highland White Terrier,BREED_REDUCED_Yorkshire Terrier,BREED_REDUCED_Zwergpinscher,BREED_REDUCED_Zwergpudel,BREED_REDUCED_Zwergspitz
109769,31-40,w,0.17771631774997163,0.12776298640470576,Lagotto Romagnolo,,,I,2011,braun,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
109775,41-50,w,-1.3575063281594362,-1.3263835286964465,Jagdhund,Mischling,,I,2002,schwarz/braun/weiss,0.12528782186496962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
109776,31-40,w,-1.3575063281594362,-1.3869729668256612,Bolonka Zwetna,,,K,2011,braun/weiss,-0.05615394514958594,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109777,21-30,w,1.405894434477498,1.3698464680536067,Bolonka Zwetna,Mischling,,K,2009,weiss/schwarz,-0.015833552479684706,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109788,41-50,w,1.0988499052956164,1.1577834346013554,Podenco,Mischling,,I,2012,schwarz/weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
109797,61-70,m,-0.12932821143190995,-0.14488948517676026,Galgo Español,,,I,2006,braun/schwarz/weiss,0.04464703652516715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
109882,31-40,m,-1.9715953865231994,-1.9928673481178079,Parson Jack Russell Terrier,,,K,2009,weiss/rot,-0.015833552479684706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
109895,51-60,m,-1.0504617989775547,-1.0840257761795877,Mischling klein,,,K,2000,weiss/schwarz,0.16560821453487085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
109896,41-50,w,0.7918053761137348,0.7336573676968525,Labrador Retriever,,,I,2011,braun,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109920,21-30,m,0.7918053761137348,0.7336573676968525,Border Collie,Mischling,,I,2010,weiss/schwarz,-0.035993748814635323,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109926,31-40,w,-1.0504617989775547,-0.9931416189857657,Papillon,,,K,2011,tricolor,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
109926,31-40,w,-1.0504617989775547,-0.9931416189857657,Papillon,,,K,2011,tricolor,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
109928,41-50,m,-0.43637274061379155,-0.478131394887441,Mops,,,K,2011,beige,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
109929,41-50,m,0.17771631774997163,0.1580577054693131,Magyar Viszla,,,I,2010,gelb,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
109934,21-30,w,0.7918053761137348,0.7336573676968525,Whippet,,,I,2011,beige/schwarz,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
109945,41-50,m,0.48476084693185323,0.43071017705077913,Beagle,,Mops,K,2011,beige,-0.05615394514958594,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109947,41-50,m,-0.12932821143190995,-0.1751842042413676,Labrador Retriever,,,I,2011,choco,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109970,31-40,w,1.0988499052956164,1.1577834346013554,Mischling klein,,,K,2009,schwarz/weiss,-0.015833552479684706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
109974,71-80,m,-1.9715953865231994,-1.9322779099885932,Yorkshire Terrier,,,K,2003,braun,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
109987,31-40,w,-1.3575063281594362,-1.296088809631839,Malteser,,,K,2011,weiss,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109995,61-70,m,-0.12932821143190995,-0.14488948517676026,Basenji,,,K,2010,rot/weiss,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
110000,81-90,m,1.0988499052956164,1.036604558342926,Foxterrier,,,K,2004,tricolor,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
110003,61-70,w,0.7918053761137348,0.7336573676968525,Labrador Retriever,,,I,2010,hellbraun,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110005,51-60,m,1.0988499052956164,1.036604558342926,Mops,,,K,2011,schwarz,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
110011,61-70,w,1.0988499052956164,1.2789623108597845,Yorkshire Terrier,,,K,2011,schwarz/braun,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
110012,21-30,w,1.0988499052956164,1.1577834346013554,Chihuahua,,,K,2009,weiss/creme,-0.015833552479684706,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110012,21-30,w,1.0988499052956164,1.1577834346013554,Chihuahua,,,K,2013,braun/grau,-0.09647433781948718,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110012,21-30,w,1.0988499052956164,1.1577834346013554,Chihuahua,,,K,2010,weiss/braun,-0.035993748814635323,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110085,41-50,m,1.0988499052956164,1.2789623108597845,Golden Retriever,,,I,2004,golden,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110091,61-70,w,-1.3575063281594362,-1.3869729668256612,Bolonka Zwetna,,,K,2010,schwarz/weiss,-0.035993748814635323,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110095,41-50,w,-1.664550857341318,-1.6899201574717344,Berner Sennenhund,,Retriever,I,2005,schwarz/braun,0.06480723286011776,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110103,41-50,m,0.7918053761137348,0.7336573676968525,Border Collie,,Australian Shepherd,I,2011,schwarz/weiss,-0.05615394514958594,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110104,61-70,m,0.48476084693185323,0.43071017705077913,English Cocker Spaniel,,,K,2012,blauschimmel,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
110106,61-70,m,0.48476084693185323,0.43071017705077913,Cairn Terrier,,,K,2008,schwarz/braun gestromt,0.004326643855265913,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110112,31-40,w,-1.3575063281594362,-1.296088809631839,Basset,,,K,2011,weiss/orange,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
110123,61-70,w,0.7918053761137348,0.7336573676968525,Jack Russel Terrier,,,K,2011,tricolor,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110126,51-60,w,-1.664550857341318,-1.6899201574717344,Zwergschnauzer,,,K,2005,grau,0.06480723286011776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
110134,41-50,w,-0.12932821143190995,-0.1751842042413676,West Highland White Terrier,,,K,2009,weiss,-0.015833552479684706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
110137,41-50,w,0.17771631774997163,0.1580577054693131,Deutscher Schäfer,,,I,2011,tricolor,-0.05615394514958594,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110140,21-30,w,1.0988499052956164,1.1577834346013554,Zwergrauhaardackel,,,K,2013,braun,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
110146,61-70,w,1.0988499052956164,1.2789623108597845,Chihuahua,,,K,2009,beige,-0.015833552479684706,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110146,61-70,w,1.0988499052956164,1.2789623108597845,Chihuahua,,,K,2010,weiss/beige,-0.035993748814635323,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110162,31-40,m,1.0988499052956164,1.036604558342926,Labrador Retriever,,,I,2011,schwarz,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110167,31-40,w,-1.9715953865231994,-1.9928673481178079,Französische Bulldogge,,,K,2011,gestromt,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
